Unit Code,Unit Title,Dept,Value,Link code,Instance
I00128,U1087PYC | BA (Hons) History | Year 2 | Semester 1,SASSHPL,0,I00128,Sem1
I00128,U1087PYC | BA (Hons) History | Year 2 | Semester 1,SASSHPL,0,I00128,Sem2
I00129,U1087PYC | BA (Hons) History | Year 3 | Semester 1,SASSHPL,0,I00129,Sem1
I00129,U1087PYC | BA (Hons) History | Year 3 | Semester 1,SASSHPL,0,I00129,Sem2
I00130,U3363PYC | BA (Hons) History and Politics | Year 1 | Semester 1,SASSHPL,0,I00130,Sem1
I00130,U3363PYC | BA (Hons) History and Politics | Year 1 | Semester 1,SASSHPL,0,I00130,Sem2
I00131,U3363PYC | BA (Hons) History and Politics | Year 2 | Semester 1,SASSHPL,0,I00131,Sem1
I00131,U3363PYC | BA (Hons) History and Politics | Year 2 | Semester 1,SASSHPL,0,I00131,Sem2
I00132,U3363PYC | BA (Hons) History and Politics | Year 3 | Semester 1,SASSHPL,0,I00132,Sem1
I00132,U3363PYC | BA (Hons) History and Politics | Year 3 | Semester 1,SASSHPL,0,I00132,Sem2
I00133,U1083PYC | BA (Hons) Illustration | Year 1 | Semester 1,ADP,0,I00133,Sem1
I00133,U1083PYC | BA (Hons) Illustration | Year 1 | Semester 1,ADP,0,I00133,Sem2
I00134,U1083PYC | BA (Hons) Illustration | Year 2 | Semester 1,ADP,0,I00134,Sem1
I00134,U1083PYC | BA (Hons) Illustration | Year 2 | Semester 1,ADP,0,I00134,Sem2
I00135,U1083PYC | BA (Hons) Illustration | Year 3 | Semester 1,ADP,0,I00135,Sem1
I00135,U1083PYC | BA (Hons) Illustration | Year 3 | Semester 1,ADP,0,I00135,Sem2
I00136,U2516PYC | BA (Hons) Interior Architecture and Design | Year 1 | Semester 1,ARCH,0,I00136,Sem1
I00136,U2516PYC | BA (Hons) Interior Architecture and Design | Year 1 | Semester 1,ARCH,0,I00136,Sem2
I00137,U2516PYC | BA (Hons) Interior Architecture and Design | Year 2 | Semester 1,ARCH,0,I00137,Sem1
I00137,U2516PYC | BA (Hons) Interior Architecture and Design | Year 2 | Semester 1,ARCH,0,I00137,Sem2
I00138,U2516PYC | BA (Hons) Interior Architecture and Design | Year 3 | Semester 1,ARCH,0,I00138,Sem1
I00138,U2516PYC | BA (Hons) Interior Architecture and Design | Year 3 | Semester 1,ARCH,0,I00138,Sem2
I00139,U2415PYC | BA (Hons) International Business | Year 1 | Semester 1,SMI,0,I00139,Sem1
I00139,U2415PYC | BA (Hons) International Business | Year 1 | Semester 1,SMI,0,I00139,Sem2
I00140,U2415PYC | BA (Hons) International Business | Year 2 | Semester 1,SMI,0,I00140,Sem1
I00140,U2415PYC | BA (Hons) International Business | Year 2 | Semester 1,SMI,0,I00140,Sem2
I00141,U2415PYC | BA (Hons) International Business | Year 3 | Semester 1,SMI,0,I00141,Sem1
I00141,U2415PYC | BA (Hons) International Business | Year 3 | Semester 1,SMI,0,I00141,Sem2
I00142,U3535PYC | BSc (Hons) Creative Computing | Year 1 | Semester 1,CTS,0,I00142,Sem1
I00142,U3535PYC | BSc (Hons) Creative Computing | Year 1 | Semester 1,CTS,0,I00142,Sem2
I00143,U2841PYC | BA (Hons) International Development | Year 1 | Semester 1,SASSHPL,0,I00143,Sem1
I00143,U2841PYC | BA (Hons) International Development | Year 1 | Semester 1,SASSHPL,0,I00143,Sem2
I00144,U2841PYC | BA (Hons) International Development | Year 2 | Semester 1,SASSHPL,0,I00144,Sem1
I00144,U2841PYC | BA (Hons) International Development | Year 2 | Semester 1,SASSHPL,0,I00144,Sem2
I00145,U2841PYC | BA (Hons) International Development | Year 3 | Semester 1,SASSHPL,0,I00145,Sem1
I00145,U2841PYC | BA (Hons) International Development | Year 3 | Semester 1,SASSHPL,0,I00145,Sem2
I00146,U2842FTC | BA (Hons) International Development and Languages | Year 1 | Semester,SASSHPL,0,I00146,Sem1
I00146,U2842FTC | BA (Hons) International Development and Languages | Year 1 | Semester,SASSHPL,0,I00146,Sem2
I00147,U2842FTC | BA (Hons) International Development and Languages | Year 2 | Semester,SASSHPL,0,I00147,Sem1
I00147,U2842FTC | BA (Hons) International Development and Languages | Year 2 | Semester,SASSHPL,0,I00147,Sem2
I00148,U2842FTC | BA (Hons) International Development and Languages | Year 3 | Semester,SASSHPL,0,I00148,Sem1
I00148,U2842FTC | BA (Hons) International Development and Languages | Year 3 | Semester,SASSHPL,0,I00148,Sem2
I00149,U2842FTC | BA (Hons) International Development and Languages | Year 4 | Semester,SASSHPL,0,I00149,Sem1
I00149,U2842FTC | BA (Hons) International Development and Languages | Year 4 | Semester,SASSHPL,0,I00149,Sem2
I00150,U2068PYC | BA (Hons) International Relations | Year 1 | Semester 1,SASSHPL,0,I00150,Sem1
I00150,U2068PYC | BA (Hons) International Relations | Year 1 | Semester 1,SASSHPL,0,I00150,Sem2
I00151,U2068PYC | BA (Hons) International Relations | Year 2 | Semester 1,SASSHPL,0,I00151,Sem1
I00151,U2068PYC | BA (Hons) International Relations | Year 2 | Semester 1,SASSHPL,0,I00151,Sem2
I00152,U2068PYC | BA (Hons) International Relations | Year 3 | Semester 1,SASSHPL,0,I00152,Sem1
I00152,U2068PYC | BA (Hons) International Relations | Year 3 | Semester 1,SASSHPL,0,I00152,Sem2
I00153,U1727FTC | BA (Hons) International Relations and Languages | Year 1 | Semester 1,SASSHPL,0,I00153,Sem1
I00153,U1727FTC | BA (Hons) International Relations and Languages | Year 1 | Semester 1,SASSHPL,0,I00153,Sem2
I00154,U1727FTC | BA (Hons) International Relations and Languages | Year 2 | Semester 1,SASSHPL,0,I00154,Sem1
I00154,U1727FTC | BA (Hons) International Relations and Languages | Year 2 | Semester 1,SASSHPL,0,I00154,Sem2
I00155,U1727FTC | BA (Hons) International Relations and Languages | Year 3 | Semester 1,SASSHPL,0,I00155,Sem1
I00155,U1727FTC | BA (Hons) International Relations and Languages | Year 3 | Semester 1,SASSHPL,0,I00155,Sem2
I00156,U1727FTC | BA (Hons) International Relations and Languages | Year 4 | Semester 1,SASSHPL,0,I00156,Sem1
I00156,U1727FTC | BA (Hons) International Relations and Languages | Year 4 | Semester 1,SASSHPL,0,I00156,Sem2
I00157,U0694PYC | BA (Hons) International Relations and Politics | Year 1 | Semester 1,SASSHPL,0,I00157,Sem1
I00157,U0694PYC | BA (Hons) International Relations and Politics | Year 1 | Semester 1,SASSHPL,0,I00157,Sem2
I00158,U0694PYC | BA (Hons) International Relations and Politics | Year 2 | Semester 1,SASSHPL,0,I00158,Sem1
I00158,U0694PYC | BA (Hons) International Relations and Politics | Year 2 | Semester 1,SASSHPL,0,I00158,Sem2
I00159,U0694PYC | BA (Hons) International Relations and Politics | Year 3 | Semester 1,SASSHPL,0,I00159,Sem1
I00159,U0694PYC | BA (Hons) International Relations and Politics | Year 3 | Semester 1,SASSHPL,0,I00159,Sem2
I00160,U3275FTC | BA (Hons) International Trade and Business Communication (Top-up) | Y,SELL,0,I00160,Sem1
I00160,U3275FTC | BA (Hons) International Trade and Business Communication (Top-up) | Y,SELL,0,I00160,Sem2
I00161,U2150PYC | BA (Hons) Journalism | Year 1 | Semester 1,FMC,0,I00161,Sem1
I00161,U2150PYC | BA (Hons) Journalism | Year 1 | Semester 1,FMC,0,I00161,Sem2
I00162,U2150PYC | BA (Hons) Journalism | Year 2 | Semester 1,FMC,0,I00162,Sem1
I00162,U2150PYC | BA (Hons) Journalism | Year 2 | Semester 1,FMC,0,I00162,Sem2
I00163,U2150PYC | BA (Hons) Journalism | Year 3 | Semester 1,FMC,0,I00163,Sem1
I00163,U2150PYC | BA (Hons) Journalism | Year 3 | Semester 1,FMC,0,I00163,Sem2
I00164,U3069PYC | BA (Hons) Journalism with Creative Writing | Year 1 | Semester 1,FMC,0,I00164,Sem1
I00164,U3069PYC | BA (Hons) Journalism with Creative Writing | Year 1 | Semester 1,FMC,0,I00164,Sem2
I00165,U3069PYC | BA (Hons) Journalism with Creative Writing | Year 2 | Semester 1,FMC,0,I00165,Sem1
I00165,U3069PYC | BA (Hons) Journalism with Creative Writing | Year 2 | Semester 1,FMC,0,I00165,Sem2
I00166,U3069PYC | BA (Hons) Journalism with Creative Writing | Year 3 | Semester 1,FMC,0,I00166,Sem1
I00166,U3069PYC | BA (Hons) Journalism with Creative Writing | Year 3 | Semester 1,FMC,0,I00166,Sem2
I00167,U2381PYC | BA (Hons) Journalism with Media Studies | Year 1 | Semester 1,FMC,0,I00167,Sem1
I00167,U2381PYC | BA (Hons) Journalism with Media Studies | Year 1 | Semester 1,FMC,0,I00167,Sem2
I00168,U2381PYC | BA (Hons) Journalism with Media Studies | Year 2 | Semester 1,FMC,0,I00168,Sem1
I00168,U2381PYC | BA (Hons) Journalism with Media Studies | Year 2 | Semester 1,FMC,0,I00168,Sem2
I00169,U2381PYC | BA (Hons) Journalism with Media Studies | Year 3 | Semester 1,FMC,0,I00169,Sem1
I00169,U2381PYC | BA (Hons) Journalism with Media Studies | Year 3 | Semester 1,FMC,0,I00169,Sem2
I00170,U3066PYC | BA (Hons) Language Studies | Year 1 | Semester 1,SELL,0,I00170,Sem1
I00170,U3066PYC | BA (Hons) Language Studies | Year 1 | Semester 1,SELL,0,I00170,Sem2
I00171,U3066PYC | BA (Hons) Language Studies | Year 2 | Semester 1,SELL,0,I00171,Sem1
I00171,U3066PYC | BA (Hons) Language Studies | Year 2 | Semester 1,SELL,0,I00171,Sem2
I00172,U3066PYC | BA (Hons) Language Studies | Year 3 | Semester 1,SELL,0,I00172,Sem1
I00172,U3066PYC | BA (Hons) Language Studies | Year 3 | Semester 1,SELL,0,I00172,Sem2
I00173,U1264PYC | BA (Hons) Marketing | Year 1 | Semester 1,SMI,0,I00173,Sem1
I00173,U1264PYC | BA (Hons) Marketing | Year 1 | Semester 1,SMI,0,I00173,Sem2
I00174,U1264PYC | BA (Hons) Marketing | Year 2 | Semester 1,SMI,0,I00174,Sem1
I00174,U1264PYC | BA (Hons) Marketing | Year 2 | Semester 1,SMI,0,I00174,Sem2
I00175,U1264PYC | BA (Hons) Marketing | Year 3 | Semester 1,SMI,0,I00175,Sem1
I00175,U1264PYC | BA (Hons) Marketing | Year 3 | Semester 1,SMI,0,I00175,Sem2
I00176,U3447FTC | BA (Hons) Marketing (London Campus) | Year 1 | Semester 1,LDNSMI,0,I00176,Sem1
I00176,U3447FTC | BA (Hons) Marketing (London Campus) | Year 1 | Semester 1,LDNSMI,0,I00176,Sem2
I00177,U3447FTC | BA (Hons) Marketing (London Campus) | Year 2 | Semester 1,LDNSMI,0,I00177,Sem1
I00177,U3447FTC | BA (Hons) Marketing (London Campus) | Year 2 | Semester 1,LDNSMI,0,I00177,Sem2
I00178,U3447FTC | BA (Hons) Marketing (London Campus) | Year 3 | Semester 1,LDNSMI,0,I00178,Sem1
I00178,U3447FTC | BA (Hons) Marketing (London Campus) | Year 3 | Semester 1,LDNSMI,0,I00178,Sem2
I00179,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 1 | Sem,FMC,0,I00179,Sem1
I00179,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 1 | Sem,FMC,0,I00179,Sem2
I00180,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 2 | Sem,FMC,0,I00180,Sem1
I00180,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 2 | Sem,FMC,0,I00180,Sem2
I00181,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 3 | Sem,FMC,0,I00181,Sem1
I00181,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 3 | Sem,FMC,0,I00181,Sem2
I00182,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 4 | Sem,FMC,0,I00182,Sem1
I00182,U2957PYC | BA (Hons) Media and Communication with Foundation Year | Year 4 | Sem,FMC,0,I00182,Sem2
I00183,U1346PYC | BA (Hons) Media Studies | Year 1 | Semester 1,FMC,0,I00183,Sem1
I00183,U1346PYC | BA (Hons) Media Studies | Year 1 | Semester 1,FMC,0,I00183,Sem2
I00184,U1346PYC | BA (Hons) Media Studies | Year 2 | Semester 1,FMC,0,I00184,Sem1
I00184,U1346PYC | BA (Hons) Media Studies | Year 2 | Semester 1,FMC,0,I00184,Sem2
I00185,U1346PYC | BA (Hons) Media Studies | Year 3 | Semester 1,FMC,0,I00185,Sem1
I00185,U1346PYC | BA (Hons) Media Studies | Year 3 | Semester 1,FMC,0,I00185,Sem2
I00186,U2834FTC | BA (Hons) Modern Languages | Year 1 | Semester 1,SELL,0,I00186,Sem1
I00186,U2834FTC | BA (Hons) Modern Languages | Year 1 | Semester 1,SELL,0,I00186,Sem2
I00187,U2834FTC | BA (Hons) Modern Languages | Year 2 | Semester 1,SELL,0,I00187,Sem1
I00187,U2834FTC | BA (Hons) Modern Languages | Year 2 | Semester 1,SELL,0,I00187,Sem2
I00188,U2834FTC | BA (Hons) Modern Languages | Year 3 | Semester 1,SELL,0,I00188,Sem1
I00188,U2834FTC | BA (Hons) Modern Languages | Year 3 | Semester 1,SELL,0,I00188,Sem2
I00189,U2834FTC | BA (Hons) Modern Languages | Year 4 | Semester 1,SELL,0,I00189,Sem1
I00189,U2834FTC | BA (Hons) Modern Languages | Year 4 | Semester 1,SELL,0,I00189,Sem2
I00190,U2495PYC | BA (Hons) Musical Theatre | Year 1 | Semester 1,ADP,0,I00190,Sem1
I00190,U2495PYC | BA (Hons) Musical Theatre | Year 1 | Semester 1,ADP,0,I00190,Sem2
I00191,U2495PYC | BA (Hons) Musical Theatre | Year 2 | Semester 1,ADP,0,I00191,Sem1
I00191,U2495PYC | BA (Hons) Musical Theatre | Year 2 | Semester 1,ADP,0,I00191,Sem2
I00192,U2495PYC | BA (Hons) Musical Theatre | Year 3 | Semester 1,ADP,0,I00192,Sem1
I00192,U2495PYC | BA (Hons) Musical Theatre | Year 3 | Semester 1,ADP,0,I00192,Sem2
I00193,U1082PYC | BA (Hons) Photography | Year 1 | Semester 1,ADP,0,I00193,Sem1
I00193,U1082PYC | BA (Hons) Photography | Year 1 | Semester 1,ADP,0,I00193,Sem2
I00194,U1082PYC | BA (Hons) Photography | Year 2 | Semester 1,ADP,0,I00194,Sem1
I00194,U1082PYC | BA (Hons) Photography | Year 2 | Semester 1,ADP,0,I00194,Sem2
I00195,U1082PYC | BA (Hons) Photography | Year 3 | Semester 1,ADP,0,I00195,Sem1
I00195,U1082PYC | BA (Hons) Photography | Year 3 | Semester 1,ADP,0,I00195,Sem2
I00196,U0313PYC | BA (Hons) Politics | Year 1 | Semester 1,SASSHPL,0,I00196,Sem1
I00196,U0313PYC | BA (Hons) Politics | Year 1 | Semester 1,SASSHPL,0,I00196,Sem2
I00197,U0313PYC | BA (Hons) Politics | Year 2 | Semester 1,SASSHPL,0,I00197,Sem1
I00197,U0313PYC | BA (Hons) Politics | Year 2 | Semester 1,SASSHPL,0,I00197,Sem2
I00198,U0313PYC | BA (Hons) Politics | Year 3 | Semester 1,SASSHPL,0,I00198,Sem1
I00198,U0313PYC | BA (Hons) Politics | Year 3 | Semester 1,SASSHPL,0,I00198,Sem2
I00199,U3466PYC | BA (Hons) Post-Production for Film and Television | Year 1 | Semester,FMC,0,I00199,Sem1
I00199,U3466PYC | BA (Hons) Post-Production for Film and Television | Year 1 | Semester,FMC,0,I00199,Sem2
I00200,U3466PYC | BA (Hons) Post-Production for Film and Television | Year 2 | Semester,FMC,0,I00200,Sem1
I00200,U3466PYC | BA (Hons) Post-Production for Film and Television | Year 2 | Semester,FMC,0,I00200,Sem2
I00201,U3466PYC | BA (Hons) Post-Production for Film and Television | Year 3 | Semester,FMC,0,I00201,Sem1
I00201,U3466PYC | BA (Hons) Post-Production for Film and Television | Year 3 | Semester,FMC,0,I00201,Sem2
I00202,U3342PYC | BA (Hons) Screenwriting | Year 1 | Semester 1,FMC,0,I00202,Sem1
I00202,U3342PYC | BA (Hons) Screenwriting | Year 1 | Semester 1,FMC,0,I00202,Sem2
I00203,U3342PYC | BA (Hons) Screenwriting | Year 2 | Semester 1,FMC,0,I00203,Sem1
I00203,U3342PYC | BA (Hons) Screenwriting | Year 2 | Semester 1,FMC,0,I00203,Sem2
I00204,U3342PYC | BA (Hons) Screenwriting | Year 3 | Semester 1,FMC,0,I00204,Sem1
I00204,U3342PYC | BA (Hons) Screenwriting | Year 3 | Semester 1,FMC,0,I00204,Sem2
I00205,U3299PYC | BA (Hons) Television Production | Year 1 | Semester 1,FMC,0,I00205,Sem1
I00205,U3299PYC | BA (Hons) Television Production | Year 1 | Semester 1,FMC,0,I00205,Sem2
I00206,U3299PYC | BA (Hons) Television Production | Year 2 | Semester 1,FMC,0,I00206,Sem1
I00206,U3299PYC | BA (Hons) Television Production | Year 2 | Semester 1,FMC,0,I00206,Sem2
I00207,U3299PYC | BA (Hons) Television Production | Year 3 | Semester 1,FMC,0,I00207,Sem1
I00207,U3299PYC | BA (Hons) Television Production | Year 3 | Semester 1,FMC,0,I00207,Sem2
I00208,U3246FTC | BEd (Hons) Primary Education with Qualified Teacher Status | Year 1 |,SELL,0,I00208,Sem1
I00208,U3246FTC | BEd (Hons) Primary Education with Qualified Teacher Status | Year 1 |,SELL,0,I00208,Sem2
I00209,U3246FTC | BEd (Hons) Primary Education with Qualified Teacher Status | Year 2 |,SELL,0,I00209,Sem1
I00209,U3246FTC | BEd (Hons) Primary Education with Qualified Teacher Status | Year 2 |,SELL,0,I00209,Sem2
I00210,U3246FTC | BEd (Hons) Primary Education with Qualified Teacher Status | Year 3 |,SELL,0,I00210,Sem1
I00210,U3246FTC | BEd (Hons) Primary Education with Qualified Teacher Status | Year 3 |,SELL,0,I00210,Sem2
I00211,U0177PYC | BEng (Hons) Civil Engineering | Year 1 | Semester 1,SCES,0,I00211,Sem1
I00211,U0177PYC | BEng (Hons) Civil Engineering | Year 1 | Semester 1,SCES,0,I00211,Sem2
I00212,U0177PYC | BEng (Hons) Civil Engineering | Year 2 | Semester 1,SCES,0,I00212,Sem1
I00212,U0177PYC | BEng (Hons) Civil Engineering | Year 2 | Semester 1,SCES,0,I00212,Sem2
I00213,U0177PYC | BEng (Hons) Civil Engineering | Year 3 | Semester 1,SCES,0,I00213,Sem1
I00213,U0177PYC | BEng (Hons) Civil Engineering | Year 3 | Semester 1,SCES,0,I00213,Sem2
I00214,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 1 | Seme,SCES,0,I00214,Sem1
I00214,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 1 | Seme,SCES,0,I00214,Sem2
I00215,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 2 | Seme,SCES,0,I00215,Sem1
I00215,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 2 | Seme,SCES,0,I00215,Sem2
I00216,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 3 | Seme,SCES,0,I00216,Sem1
I00216,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 3 | Seme,SCES,0,I00216,Sem2
I00217,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 4 | Seme,SCES,0,I00217,Sem1
I00217,U2896PDC | BEng (Hons) Civil Engineering (Degree Apprenticeship) | Year 4 | Seme,SCES,0,I00217,Sem2
I00218,U2174PYC | BEng (Hons) Electronic Engineering | Year 1 | Semester 1,SENE,0,I00218,Sem1
I00218,U2174PYC | BEng (Hons) Electronic Engineering | Year 1 | Semester 1,SENE,0,I00218,Sem2
I00219,U2174PYC | BEng (Hons) Electronic Engineering | Year 2 | Semester 1,SENE,0,I00219,Sem1
I00219,U2174PYC | BEng (Hons) Electronic Engineering | Year 2 | Semester 1,SENE,0,I00219,Sem2
I00220,U2174PYC | BEng (Hons) Electronic Engineering | Year 3 | Semester 1,SENE,0,I00220,Sem1
I00220,U2174PYC | BEng (Hons) Electronic Engineering | Year 3 | Semester 1,SENE,0,I00220,Sem2
I00221,U2717PDC | BEng (Hons) Electronic Engineering (Top-Up) (Degree Apprenticeship) |,SENE,0,I00221,Sem1
I00221,U2717PDC | BEng (Hons) Electronic Engineering (Top-Up) (Degree Apprenticeship) |,SENE,0,I00221,Sem2
I00222,U2177PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00222,Sem1
I00222,U2177PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00222,Sem2
I00223,U2177PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00223,Sem1
I00223,U2177PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00223,Sem2
I00224,U2404PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00224,Sem1
I00224,U2404PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00224,Sem2
I00225,U2404PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00225,Sem1
I00225,U2404PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00225,Sem2
I00226,U2404PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00226,Sem1
I00226,U2404PTD | BEng (Hons) Electronic Systems Engineering (Distance Learning) (Top-u,SENE,0,I00226,Sem2
I00227,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 1,SENE,0,I00227,Sem1
I00227,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 1,SENE,0,I00227,Sem2
I00228,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 2,SENE,0,I00228,Sem1
I00228,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 2,SENE,0,I00228,Sem2
I00229,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 3,SENE,0,I00229,Sem1
I00229,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 3,SENE,0,I00229,Sem2
I00230,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 4,SENE,0,I00230,Sem1
I00230,U2194PYC | BEng (Hons) Engineering and Technology with Foundation Year | Year 4,SENE,0,I00230,Sem2
I00231,U0707PYC | BEng (Hons) Mechanical and Manufacturing Engineering | Year 1 | Semes,SMDE,0,I00231,Sem1
I00231,U0707PYC | BEng (Hons) Mechanical and Manufacturing Engineering | Year 1 | Semes,SMDE,0,I00231,Sem2
I00232,U0707PYC | BEng (Hons) Mechanical and Manufacturing Engineering | Year 2 | Semes,SMDE,0,I00232,Sem1
I00232,U0707PYC | BEng (Hons) Mechanical and Manufacturing Engineering | Year 2 | Semes,SMDE,0,I00232,Sem2
I00233,U0707PYC | BEng (Hons) Mechanical and Manufacturing Engineering | Year 3 | Semes,SMDE,0,I00233,Sem1
I00233,U0707PYC | BEng (Hons) Mechanical and Manufacturing Engineering | Year 3 | Semes,SMDE,0,I00233,Sem2
I00234,U1892PTD | BEng (Hons) Mechanical and Manufacturing Engineering (DL) (Top-up) (2,SMDE,0,I00234,Sem1
I00234,U1892PTD | BEng (Hons) Mechanical and Manufacturing Engineering (DL) (Top-up) (2,SMDE,0,I00234,Sem2
I00235,U1892PTD | BEng (Hons) Mechanical and Manufacturing Engineering (DL) (Top-up) (2,SMDE,0,I00235,Sem1
I00235,U1892PTD | BEng (Hons) Mechanical and Manufacturing Engineering (DL) (Top-up) (2,SMDE,0,I00235,Sem2
I00236,U2409PTD | BEng (Hons) Mechanical and Manufacturing Engineering (DL) (Top-up) (3,SMDE,0,I00236,Sem1
I00236,U2409PTD | BEng (Hons) Mechanical and Manufacturing Engineering (DL) (Top-up) (3,SMDE,0,I00236,Sem2
I00237,U2409PTD | BEng (Hons) Mechanical and Manufacturing Engineering (DL) (Top-up) (3,SMDE,0,I00237,Sem1
